file,segment,fft_n,record,nominal_elapsed_s,selected,valid,bb_hz,dticks,peak,y1,y2,y3,den
test1/10323408.txt,1,2048,57,56.26880000000006,True,True,1000.111,10048,205,189524,332644,32005,-443759
test1/10323408.txt,1,2048,58,57.273600000000066,True,True,1000.124,10048,205,188296,333604,31945,-446967
test1/10323408.txt,1,2048,59,58.27840000000007,True,True,1000.122,10048,205,188225,332401,32653,-443924
test1/10323408.txt,1,2048,60,59.28320000000007,True,True,1000.11,10048,205,189370,332482,31705,-443889
test1/10323408.txt,1,2048,61,60.288000000000075,True,True,1000.125,10048,205,188305,334585,31348,-449517
test1/10323408.txt,1,2048,62,61.29280000000008,True,True,1000.114,10048,205,189072,332560,32090,-443958
test1/10323408.txt,1,2048,63,62.29760000000008,True,True,1000.128,10048,205,188266,334637,32058,-448950
test1/10323408.txt,1,2048,64,63.302400000000084,True,True,1000.115,10048,205,189701,334100,31796,-446703
test1/10323408.txt,1,2048,65,64.30720000000008,True,True,1000.117,10048,205,189785,334385,32233,-446752
test1/10323408.txt,1,2048,66,65.31200000000008,True,True,1000.117,10048,205,189025,333832,31417,-447222
test1/10323408.txt,1,2048,67,66.31680000000009,True,True,1000.127,10048,205,188525,334408,32425,-447866
test1/10323408.txt,1,2048,68,67.32160000000009,True,True,1000.116,10048,205,189113,333962,31117,-447694
test1/10323408.txt,1,2048,69,68.32640000000009,True,True,1000.117,10048,205,189338,333793,32036,-446212
test1/10323408.txt,1,2048,70,69.3312000000001,True,True,1000.114,10048,205,188960,332306,32000,-443652
test1/10323408.txt,1,2048,71,70.3360000000001,True,True,1000.117,10048,205,189236,333953,31810,-446860
test1/10323408.txt,1,2048,72,71.3408000000001,True,True,1000.116,10048,205,189257,333216,32308,-444867
test1/10323408.txt,1,2048,73,72.3456000000001,True,True,1000.115,10048,205,188500,331945,31865,-443525
