idx,value
5661,0
5662,6
5663,15
5664,18
5665,12
5666,4
5667,-1
5668,3
5669,11
5670,18
5671,18
5672,9
5673,1
5674,0
5675,6
5676,14
5677,18
5678,13
5679,4
5680,-1
5681,2
5682,11
5683,17
5684,17
5685,8
5686,0
5687,0
5688,6
5689,14
5690,18
5691,13
5692,3
5693,-1
5694,1
5695,11
5696,18
5697,15
5698,7
5699,1
5700,-1
5701,6
5702,15
5703,17
5704,12
5705,2
5706,-2
5707,2
5708,11
5709,18
5710,15
5711,8
5712,0
5713,-1
5714,6
5715,15
5716,18
5717,13
5718,4
5719,-2
5720,2
5721,12
5722,17
5723,17
5724,9
5725,0
5726,-1
5727,6
5728,14
5729,18
5730,13
5731,3
5732,-1
5733,2
5734,10
5735,17
5736,16
5737,8
5738,0
5739,0
5740,6
5741,15
5742,18
5743,13
5744,4
5745,-2
5746,3
5747,11
5748,17
5749,16
5750,8
5751,0
5752,-1
5753,7
5754,15
5755,18
5756,13
5757,4
5758,-1
5759,2
5760,12
5761,18
5762,17
5763,8
5764,0
5765,0
5766,6
5767,15
5768,19
5769,12
5770,4
5771,-1
5772,3
5773,12
5774,17
5775,17
5776,8
5777,0
5778,0
5779,7
5780,16
5781,18
5782,12
5783,3
5784,-1
5785,3
5786,11
5787,18
5788,16
5789,8
5790,1
5791,0
5792,7
5793,15
5794,18
5795,13
5796,4
5797,-1
5798,2
5799,11
5800,17
5801,16
5802,8
5803,-1
5804,-1
5805,6
5806,15
5807,17
5808,12
5809,3
5810,-2
5811,2
5812,11
5813,18
5814,15
5815,8
5816,0
5817,-1
5818,6
5819,15
5820,17
5821,12
5822,3
5823,-2
5824,3
5825,12
5826,17
5827,15
5828,7
5829,0
5830,-1
5831,7
5832,15
5833,18
5834,11
5835,4
5836,-1
5837,2
5838,12
5839,18
5840,15
5841,7
5842,0
5843,-1
5844,7
5845,15
5846,19
5847,13
5848,3
5849,-1
5850,3
5851,12
5852,16
5853,16
5854,8
5855,0
5856,0
5857,7
5858,15
5859,18
5860,12
5861,3
5862,-1
5863,2
5864,11
5865,17
5866,15
5867,7
5868,1
5869,-1
5870,7
5871,15
5872,18
5873,12
5874,3
5875,-1
5876,3
5877,11
5878,18
5879,16
5880,8
5881,1
5882,0
5883,7
5884,16
5885,19
5886,12
5887,3
5888,-1
5889,3
5890,12
5891,18
5892,15
5893,8
5894,-1
5895,0
5896,7
5897,16
5898,18
5899,12
5900,2
5901,-1
5902,3
5903,11
5904,17
5905,16
5906,7
5907,1
5908,-1
5909,6
5910,15
5911,17
5912,13
5913,3
5914,-1
5915,2
5916,12
5917,18
5918,16
5919,7
5920,-1
5921,0
5922,7
5923,16
5924,18
5925,12
5926,2
5927,-2
5928,3
5929,12
5930,18
5931,15
5932,8
5933,0
5934,0
5935,7
5936,15
5937,18
5938,12
5939,3
5940,-2
5941,2
5942,11
5943,17
5944,15
5945,7
5946,0
5947,0
5948,7
5949,15
5950,18
5951,12
5952,3
5953,-1
5954,3
5955,12
5956,18
5957,16
5958,8
5959,-1
5960,0
5961,7
5962,15
5963,17
5964,12
5965,3
5966,-1
5967,3
5968,12
5969,18
5970,15
5971,7
5972,-1
5973,0
5974,7
5975,16
5976,18
5977,12
5978,4
5979,-1
5980,3
5981,12
5982,17
5983,16
5984,7
5985,-1
5986,-1
5987,7
5988,15
5989,18
5990,11
5991,3
5992,-1
5993,3
5994,11
5995,17
5996,15
5997,6
5998,-1
5999,1
6000,8
6001,15
6002,18
6003,11
6004,3
6005,-1
6006,3
6007,11
6008,18
6009,16
6010,7
6011,-1
6012,1
6013,7
6014,16
6015,18
6016,12
6017,3
6018,-1
6019,3
6020,12
6021,18
6022,16
6023,8
6024,1
6025,0
6026,7
6027,15
6028,17
6029,11
6030,2
6031,-2
6032,3
6033,12
6034,19
6035,15
6036,7
6037,0
6038,0
6039,7
6040,16
6041,18
6042,11
6043,3
6044,-1
6045,2
6046,12
6047,18
6048,16
6049,7
6050,0
6051,0
6052,7
6053,16
6054,18
6055,11
6056,3
6057,0
6058,3
6059,13
6060,19
6061,15
6062,7
6063,0
6064,0
6065,7
6066,16
6067,17
6068,11
6069,3
6070,-2
6071,3
6072,11
6073,19
6074,16
6075,7
6076,0
6077,0
6078,8
6079,15
6080,17
6081,12
6082,3
6083,-1
6084,4
6085,12
6086,18
6087,16
6088,6
6089,-1
6090,-1
6091,7
6092,16
6093,18
6094,11
6095,3
6096,-1
6097,3
6098,12
6099,18
6100,15
6101,7
6102,0
6103,1
6104,7
6105,16
6106,18
6107,11
6108,2
6109,-1
6110,3
6111,12
6112,18
6113,15
6114,7
6115,0
6116,0
6117,8
6118,16
6119,18
6120,11
6121,2
6122,-2
6123,3
6124,12
6125,18
6126,14
6127,7
6128,0
6129,0
6130,8
6131,16
6132,18
6133,11
6134,2
6135,-1
6136,4
6137,12
6138,18
6139,15
6140,6
6141,0
6142,0
6143,8
6144,16
6145,17
6146,11
6147,2
6148,-2
6149,4
6150,13
6151,19
6152,14
6153,6
6154,0
6155,0
6156,7
6157,16
6158,17
6159,11
6160,2
6161,-2
6162,3
6163,12
6164,17
6165,15
6166,6
6167,-1
6168,0
6169,8
6170,16
6171,17
6172,10
6173,2
6174,-1
6175,4
6176,13
6177,18
6178,16
6179,7
6180,-1
6181,1
6182,8
6183,16
6184,18
6185,10
6186,3
6187,-1
6188,4
6189,13
6190,18
6191,15
6192,6
6193,0
6194,0
6195,8
6196,16
6197,18
6198,11
6199,2
6200,-1
6201,3
6202,12
6203,18
6204,15
6205,6
6206,-1
6207,1
6208,8
6209,16
6210,18
6211,11
6212,1
6213,-1
6214,4
6215,12
6216,18
6217,15
6218,6
6219,-1
6220,1
6221,8
6222,16
6223,17
6224,11
6225,2
6226,-2
6227,4
6228,12
6229,17
6230,15
6231,6
6232,1
6233,1
6234,8
6235,15
6236,18
6237,10
6238,1
6239,-1
6240,4
6241,12
6242,18
6243,14
6244,7
6245,-1
6246,0
6247,9
6248,16
6249,17
6250,11
6251,3
6252,0
6253,4
6254,13
6255,18
6256,13
6257,6
6258,-2
6259,-1
6260,9
6261,16
6262,17
6263,11
6264,2
6265,-1
6266,4
6267,12
6268,18
6269,16
6270,6
6271,-1
6272,1
6273,8
6274,16
6275,16
6276,10
6277,2
6278,-1
6279,3
6280,13
6281,17
6282,15
6283,5
6284,-1
6285,0
6286,8
6287,15
6288,17
6289,11
6290,2
6291,-1
6292,3
6293,13
6294,17
6295,15
6296,6
6297,-1
6298,0
6299,8
6300,17
6301,17
6302,10
6303,2
6304,-2
6305,4
6306,12
6307,18
6308,14
6309,5
6310,-1
6311,1
6312,9
6313,17
6314,16
6315,10
6316,1
6317,-1
6318,3
6319,13
6320,17
6321,14
6322,6
6323,-1
6324,1
6325,9
6326,16
6327,17
6328,10
6329,2
6330,-2
6331,4
6332,13
6333,19
6334,15
6335,5
6336,-1
6337,0
6338,8
6339,17
6340,17
6341,10
6342,2
6343,-1
6344,5
6345,13
6346,18
6347,14
6348,6
6349,-2
6350,0
6351,9
6352,17
6353,16
6354,11
6355,2
6356,-1
6357,4
6358,13
6359,18
6360,15
6361,5
6362,-1
6363,2
6364,9
6365,17
6366,16
6367,11
6368,2
6369,-1
6370,4
6371,13
6372,18
6373,15
6374,6
6375,-1
6376,2
6377,9
6378,16
6379,17
6380,10
6381,2
6382,-1
6383,4
6384,14
6385,18
6386,14
6387,5
6388,-1
6389,0
6390,9
6391,17
6392,17
6393,11
6394,1
6395,-1
6396,4
6397,13
6398,18
6399,14
6400,5
6401,-1
6402,1
6403,9
6404,16
6405,17
6406,11
6407,1
6408,-1
6409,3
6410,13
6411,18
6412,15
6413,6
6414,-1
6415,1
6416,9
6417,16
6418,18
6419,10
6420,2
6421,-1
6422,4
6423,13
6424,17
6425,15
6426,6
6427,-1
6428,0
6429,8
6430,17
6431,17
6432,10
6433,1
6434,-1
6435,4
6436,13
6437,19
6438,15
6439,5
6440,0
6441,0
6442,9
6443,17
6444,17
6445,10
6446,1
6447,-1
6448,4
6449,13
6450,17
6451,15
6452,5
6453,-1
6454,0
6455,10
6456,17
6457,17
6458,10
6459,2
6460,-1
6461,4
6462,14
6463,18
6464,14
6465,6
6466,-1
6467,3
6468,10
6469,17
6470,17
6471,11
6472,2
6473,0
6474,4
6475,14
6476,18
6477,15
6478,5
6479,-1
6480,1
6481,9
6482,17
6483,18
6484,10
6485,2
6486,-1
6487,5
6488,13
6489,19
6490,14
6491,5
6492,0
6493,2
6494,9
6495,17
6496,18
6497,10
6498,2
6499,-1
6500,5
6501,14
6502,18
6503,14
6504,6
6505,-1
6506,2
6507,9
6508,16
6509,18
6510,11
6511,2
6512,-1
6513,5
6514,14
6515,17
6516,14
6517,6
6518,-2
6519,1
6520,9
6521,17
6522,17
6523,10
6524,3
6525,-1
6526,5
6527,14
6528,19
6529,14
6530,5
6531,-1
6532,1
6533,9
6534,16
6535,17
6536,9
6537,2
6538,-1
6539,5
6540,14
6541,18
6542,14
6543,5
6544,-1
6545,1
6546,10
6547,17
6548,17
6549,10
6550,2
6551,-1
6552,5
6553,13
6554,18
6555,14
6556,5
6557,-1
6558,1
6559,9
6560,17
6561,16
6562,10
6563,1
6564,0
6565,5
6566,14
6567,18
6568,14
6569,5
6570,-1
6571,0
6572,10
6573,17
6574,17
6575,10
6576,2
6577,-1
6578,5
6579,13
6580,17
6581,14
6582,5
6583,0
6584,1
6585,9
6586,16
6587,17
6588,10
6589,1
6590,-2
6591,5
6592,13
6593,18
6594,14
6595,5
6596,-2
6597,2
6598,11
6599,17
6600,15
6601,10
6602,1
6603,-1
6604,4
6605,14
6606,18
6607,14
6608,4
6609,-1
6610,1
6611,10
6612,17
6613,17
6614,10
6615,1
6616,0
6617,5
6618,14
6619,17
6620,14
6621,4
6622,-1
6623,0
6624,10
6625,16
6626,16
6627,10
6628,0
6629,-1
6630,6
6631,14
6632,18
6633,14
6634,4
6635,-1
6636,2
6637,9
6638,16
6639,17
6640,9
6641,1
6642,0
6643,6
6644,14
6645,17
6646,13
6647,5
6648,0
6649,1
6650,10
6651,16
6652,17
6653,9
6654,0
6655,-1
6656,4
6657,13
6658,18
6659,13
6660,4
6661,-1
6662,2
6663,9
6664,17
6665,17
6666,10
6667,1
6668,-1
6669,6
6670,13
6671,18
6672,13
6673,5
6674,-2
6675,2
6676,10
6677,18
6678,16
6679,9
6680,2
6681,0
6682,6
6683,14
6684,17
6685,14
6686,5
6687,-1
6688,0
6689,10
6690,17
6691,17
6692,9
6693,1
6694,0
6695,5
6696,13
6697,18
6698,13
6699,5
6700,-1
6701,1
6702,10
6703,18
6704,16
6705,9
6706,2
6707,-1
6708,5
6709,14
6710,18
6711,13
6712,5
6713,-1
6714,1
6715,10
6716,16
6717,17
6718,9
6719,0
6720,-1
6721,5
6722,14
6723,19
6724,12
6725,5
6726,-1
6727,2
6728,10
6729,17
6730,18
6731,9
6732,1
6733,0
6734,6
6735,15
6736,18
6737,13
6738,4
6739,0
6740,1
6741,11
6742,17
6743,17
6744,9
6745,1
6746,-1
6747,6
6748,14
6749,17
6750,12
6751,5
6752,-2
6753,2
6754,11
6755,17
6756,17
6757,9
6758,0
6759,-1
6760,6
6761,14
6762,18
6763,14
6764,4
6765,-1
6766,1
6767,11
6768,17
6769,17
6770,8
6771,1
6772,-2
6773,5
6774,15
6775,18
6776,13
6777,4
6778,-1
6779,3
6780,12
6781,17
6782,17
6783,9
6784,1
6785,-1
6786,6
6787,15
6788,18
6789,13
6790,4
6791,-1
6792,1
6793,10
6794,17
6795,16
6796,9
6797,0
6798,0
6799,6
6800,15
6801,19
6802,13
6803,4
6804,-2
6805,1
6806,10
6807,17
6808,17
6809,9
6810,1
6811,-2
6812,5
6813,13
6814,18
6815,13
6816,3
6817,-2
6818,2
6819,10
6820,17
6821,16
6822,9
6823,0
6824,-1
6825,6
6826,15
6827,17
6828,13
6829,3
6830,-1
6831,2
6832,10
6833,17
6834,15
6835,8
6836,1
6837,-1
6838,6
6839,14
6840,18
6841,13
6842,5
6843,-1
6844,1
6845,9
6846,17
6847,17
6848,10
6849,0
6850,-1
6851,6
6852,14
6853,17
6854,13
6855,4
6856,-2
6857,1
6858,11
6859,17
6860,17
6861,9
6862,0
6863,0
6864,6
6865,15
6866,18
6867,13
6868,4
6869,0
6870,3
6871,10
6872,18
6873,17
6874,9
6875,0
6876,0
6877,5
6878,14
6879,18
6880,13
6881,4
6882,-2
6883,1
6884,10
6885,18
6886,16
6887,9
6888,1
6889,-1
6890,6
6891,14
6892,17
6893,13
6894,4
6895,-1
6896,2
6897,11
6898,18
6899,16
6900,9
6901,0
6902,0
6903,6
6904,15
6905,17
6906,12
6907,4
6908,-1
6909,1
6910,11
6911,17
6912,17
6913,9
6914,1
6915,-1
6916,6
6917,14
6918,18
6919,13
6920,4
6921,-2
6922,1
6923,10
6924,18
6925,16
6926,8
6927,0
6928,0
6929,6
6930,15
6931,17
6932,13
6933,4
6934,-2
6935,2
6936,10
6937,18
6938,17
6939,9
6940,1
6941,-1
6942,7
6943,15
6944,18
6945,13
6946,4
6947,-1
6948,2
6949,10
6950,18
6951,16
6952,9
6953,0
6954,0
6955,7
6956,15
6957,18
6958,13
6959,4
6960,0
6961,2
6962,11
6963,17
6964,17
6965,8
6966,0
6967,0
6968,8
6969,15
6970,18
6971,13
6972,5
6973,-1
6974,3
6975,11
6976,17
6977,16
6978,9
6979,1
6980,-1
6981,7
6982,15
6983,17
6984,13
6985,4
6986,-1
6987,2
6988,11
6989,17
6990,17
6991,8
6992,1
6993,0
6994,7
6995,15
6996,18
6997,12
6998,4
6999,-1
7000,2
7001,11
7002,17
7003,15
7004,8
7005,0
7006,-1
7007,6
7008,16
7009,17
7010,13
7011,5
7012,-1
7013,1
7014,11
7015,17
7016,15
7017,8
7018,0
7019,0
7020,6
7021,15
7022,18
7023,13
7024,4
7025,-1
7026,2
7027,11
7028,18
7029,16
7030,8
7031,-1
7032,-1
7033,6
7034,16
7035,18
7036,13
7037,4
7038,-1
7039,3
7040,11
7041,17
7042,16
7043,8
7044,0
7045,0
7046,6
7047,15
7048,17
7049,12
7050,3
7051,-1
7052,3
7053,11
7054,17
7055,15
7056,7
7057,-1
7058,0
7059,5
7060,16
7061,17
7062,12
7063,4
7064,-1
7065,2
7066,10
7067,18
7068,16
7069,7
7070,0
7071,-1
7072,6
7073,15
7074,18
7075,12
7076,3
7077,-1
7078,3
7079,11
7080,17
7081,16
7082,7
7083,0
7084,0
7085,7
7086,15
7087,17
7088,12
7089,3
7090,-1
7091,3
7092,11
7093,17
7094,16
7095,8
7096,0
7097,-1
7098,6
7099,15
7100,18
7101,12
7102,3
7103,-1
7104,3
7105,11
7106,17
7107,16
7108,8
7109,1
7110,0
7111,7
7112,15
7113,18
7114,11
7115,3
7116,-1
7117,2
7118,11
7119,16
7120,16
7121,9
7122,-1
7123,0
7124,7
7125,15
7126,19
7127,11
7128,2
7129,-2
7130,3
7131,12
7132,19
7133,17
7134,7
7135,0
7136,-1
7137,6
7138,15
7139,17
7140,11
7141,4
7142,-1
7143,3
7144,12
7145,19
7146,16
7147,7
7148,0
7149,0
7150,6
7151,15
7152,17
7153,12
7154,3
7155,-1
7156,3
7157,11
7158,18
7159,15
7160,7
7161,-1
7162,-1
7163,7
7164,15
7165,19
7166,11
7167,3
7168,-1
7169,3
7170,11
7171,18
7172,16
7173,7
7174,-1
7175,-1
7176,7
7177,15
7178,17
7179,11
7180,3
7181,-1
7182,3
7183,12
7184,17
7185,15
7186,8
7187,-1
7188,0
7189,7
7190,15
7191,18
7192,12
7193,3
7194,-1
7195,3
7196,11
7197,17
7198,15
7199,7
7200,0
7201,0
7202,7
7203,15
7204,17
7205,13
7206,2
7207,-1
7208,2
7209,12
7210,17
7211,16
7212,6
7213,0
7214,0
7215,6
7216,14
7217,18
7218,12
7219,2
7220,-1
7221,3
7222,11
7223,17
7224,15
7225,8
7226,-1
7227,-2
7228,6
7229,16
7230,18
7231,12
7232,2
7233,-1
7234,3
7235,12
7236,18
7237,16
7238,7
7239,0
7240,-1
7241,8
7242,15
7243,17
7244,11
7245,3
7246,-1
7247,4
7248,11
7249,17
7250,15
7251,7
7252,0
7253,-1
7254,7
7255,15
7256,17
7257,12
7258,2
7259,-1
7260,2
7261,11
7262,17
7263,15
7264,7
7265,0
7266,0
7267,7
7268,16
7269,18
7270,12
7271,3
7272,-1
7273,3
7274,12
7275,17
7276,16
7277,7
7278,-1
7279,0
7280,7
7281,15
7282,17
7283,10
7284,2
7285,-2
7286,3
7287,12
7288,17
7289,15
7290,7
7291,-1
7292,0
7293,6
7294,16
7295,18
7296,11
7297,3
7298,-1
7299,3
7300,13
7301,18
7302,16
7303,7
7304,0
7305,-1
7306,7
7307,15
7308,18
7309,12
7310,2
7311,-3
7312,3
7313,12
7314,17
7315,15
7316,6
7317,-1
7318,0
7319,7
7320,16
7321,17
7322,11
7323,3
7324,-2
7325,3
7326,11
7327,17
7328,15
7329,6
7330,-1
7331,-1
7332,8
7333,15
7334,17
7335,11
7336,2
7337,-1
7338,4
7339,12
7340,17
7341,15
7342,6
7343,0
7344,0
7345,7
7346,16
7347,17
7348,12
7349,3
7350,-2
7351,4
7352,11
7353,18
7354,15
7355,7
7356,0
7357,0
7358,8
7359,16
7360,18
7361,10
7362,3
7363,-2
7364,4
7365,12
7366,18
7367,17
7368,6
7369,0
7370,1
7371,8
7372,16
7373,17
7374,11
7375,2
7376,-1
7377,4
7378,12
7379,17
7380,15
7381,6
7382,0
7383,0
7384,7
7385,15
7386,17
7387,11
7388,2
7389,-1
7390,3
7391,12
7392,18
7393,15
7394,7
7395,-1
7396,0
7397,8
7398,16
7399,17
7400,11
7401,2
7402,-1
7403,3
7404,12
7405,18
7406,16
7407,7
7408,0
7409,1
7410,8
7411,16
7412,17
7413,11
7414,2
7415,-1
7416,3
7417,13
7418,18
7419,14
7420,6
7421,1
7422,0
7423,8
7424,16
7425,16
7426,11
7427,2
7428,-1
7429,3
7430,12
7431,17
7432,15
7433,7
7434,-1
7435,0
7436,8
7437,16
7438,17
7439,11
7440,2
7441,-2
7442,3
7443,13
7444,18
7445,15
7446,6
7447,-1
7448,1
7449,8
7450,17
7451,17
7452,11
7453,2
7454,-2
7455,4
7456,12
7457,17
7458,15
7459,6
7460,-1
7461,1
7462,8
7463,17
7464,17
7465,11
7466,3
7467,-1
7468,4
7469,12
7470,18
7471,15
7472,6
7473,-1
7474,2
7475,8
7476,16
7477,18
7478,11
7479,2
7480,-1
7481,3
7482,12
7483,18
7484,15
7485,6
7486,0
7487,0
7488,8
7489,16
7490,18
7491,10
7492,2
7493,-1
7494,3
7495,12
7496,18
7497,15
7498,6
7499,0
7500,1
7501,9
7502,16
7503,18
7504,11
7505,2
7506,-1
7507,3
7508,13
7509,18
7510,14
7511,7
7512,-1
7513,0
7514,8
7515,17
7516,17
7517,11
7518,1
7519,-2
7520,4
7521,13
7522,18
7523,15
7524,6
7525,-1
7526,1
7527,8
7528,16
7529,18
7530,10
7531,2
7532,-2
7533,3
7534,12
7535,18
7536,14
7537,6
7538,-1
7539,0
7540,8
7541,16
7542,17
7543,10
7544,2
7545,-2
7546,4
7547,13
7548,18
7549,15
7550,6
7551,-1
7552,1
7553,8
7554,16
7555,17
7556,11
7557,2
7558,-2
7559,4
7560,12
7561,18
7562,15
7563,5
7564,-1
7565,1
7566,8
7567,17
7568,17
7569,10
7570,1
7571,-1
7572,4
7573,12
7574,18
7575,14
7576,5
7577,-1
7578,0
7579,8
7580,16
7581,18
7582,11
7583,3
7584,-1
7585,4
7586,13
7587,18
7588,14
7589,6
7590,0
7591,0
7592,8
7593,16
7594,17
7595,11
7596,2
7597,-2
7598,4
7599,12
7600,18
7601,15
7602,6
7603,-1
7604,1
7605,8
7606,17
7607,18
7608,11
7609,2
7610,-1
7611,4
7612,13
7613,18
7614,14
7615,6
7616,-1
7617,0
7618,9
7619,17
7620,16
7621,10
7622,1
7623,-1
7624,3
7625,13
7626,18
7627,15
7628,7
7629,-1
7630,0
7631,9
7632,17
7633,17
7634,10
7635,2
7636,-1
7637,4
7638,13
7639,17
7640,15
7641,6
7642,0
7643,0
7644,9
7645,17
7646,17
7647,10
7648,2
7649,-1
7650,4
7651,14
7652,17
7653,14
7654,6
7655,-1
7656,0
7657,9
7658,16
7659,17
7660,10
7661,1
7662,-1
7663,5
7664,14
7665,18
7666,14
7667,5
7668,0
7669,0
7670,8
7671,17
7672,16
7673,10
7674,2
7675,-1
7676,4
7677,14
7678,19
7679,14
7680,5
7681,-1
7682,1
7683,9
7684,15
7685,18
7686,10
7687,1
7688,-1
7689,5
7690,13
7691,18
7692,15
7693,5
7694,-1
7695,0
7696,9
7697,17
7698,17
7699,11
7700,2
7701,-2
7702,4
7703,13
7704,17
7705,14
7706,6
7707,0
7708,0
7709,9
7710,16
7711,17
7712,11
7713,2
7714,-1
7715,4
7716,13
7717,18
7718,14
7719,5
7720,-1
7721,1
7722,9
7723,17
7724,17
7725,10
7726,2
7727,-1
7728,5
7729,14
7730,17
7731,14
7732,6
7733,-1
7734,1
7735,9
7736,17
7737,17
7738,10
7739,2
7740,-1
7741,4
7742,13
7743,18
7744,14
7745,5
7746,-1
7747,1
7748,9
7749,17
7750,17
7751,10
7752,2
7753,-1
7754,4
7755,13
7756,18
7757,14
7758,6
7759,-1
7760,1
7761,10
7762,17
7763,17
7764,9
7765,2
7766,-1
7767,5
7768,15
7769,18
7770,15
7771,5
7772,-1
7773,1
7774,9
7775,17
7776,17
7777,11
7778,1
7779,-1
7780,5
7781,14
7782,18
7783,14
7784,5
7785,0
7786,0
7787,9
7788,17
7789,17
7790,9
7791,0
7792,-1
7793,4
7794,14
7795,18
7796,15
7797,5
7798,-1
7799,2
7800,10
7801,16
7802,17
7803,10
7804,1
7805,-1
7806,5
7807,13
7808,18
7809,14
7810,5
7811,-1
7812,2
7813,10
7814,17
7815,18
7816,11
7817,1
7818,-1
7819,4
7820,13
7821,18
7822,14
7823,5
7824,-2
7825,1
7826,10
7827,18
7828,17
7829,9
7830,1
7831,-1
7832,3
7833,14
7834,18
7835,14
7836,5
7837,-1
7838,1
7839,9
7840,17
7841,17
7842,10
7843,1
7844,-1
7845,5
7846,14
7847,17
7848,14
7849,4
7850,-1
7851,1
7852,10
7853,18
7854,17
7855,9
7856,1
7857,0
7858,5
7859,14
7860,18
7861,14
7862,5
7863,-1
7864,1
7865,10
7866,17
7867,16
7868,9
7869,2
7870,-1
7871,6
7872,14
7873,17
7874,14
7875,5
7876,-1
7877,1
7878,9
7879,17
7880,17
7881,9
7882,1
7883,-1
7884,4
7885,13
7886,17
7887,13
7888,5
7889,-1
7890,1
7891,9
7892,16
7893,17
7894,10
7895,1
7896,-1
7897,5
7898,14
7899,19
7900,14
7901,4
7902,0
7903,1
7904,10
7905,17
7906,17
7907,10
7908,2
7909,-1
7910,5
7911,14
7912,18
7913,14
7914,5
7915,0
7916,2
7917,9
7918,16
7919,17
7920,10
7921,2
7922,0
7923,5
7924,14
7925,19
7926,14
7927,6
7928,-1
7929,2
7930,10
7931,18
7932,18
7933,9
7934,2
7935,0
7936,5
7937,14
7938,18
7939,14
7940,5
7941,-1
7942,2
7943,9
7944,16
7945,16
7946,10
7947,1
7948,0
7949,5
7950,14
7951,18
7952,14
7953,5
7954,-1
7955,2
7956,10
7957,17
7958,17
7959,9
7960,1
7961,-1
7962,5
7963,15
7964,18
7965,13
7966,5
7967,-2
7968,2
7969,9
7970,17
7971,17
7972,9
7973,1
7974,0
7975,5
7976,14
7977,17
7978,13
7979,5
7980,-1
7981,2
7982,9
7983,16
7984,17
7985,10
7986,1
7987,-1
7988,6
7989,14
7990,18
7991,13
7992,4
7993,-1
7994,2
7995,10
7996,18
7997,17
7998,8
7999,0
8000,-1
8001,5
8002,15
8003,18
8004,13
8005,5
8006,0
8007,2
8008,10
8009,17
8010,17
8011,9
8012,1
8013,-1
8014,6
8015,14
8016,18
8017,14
8018,4
8019,-1
8020,2
8021,10
8022,18
8023,17
8024,9
8025,0
8026,0
8027,5
8028,14
8029,18
8030,14
8031,5
8032,-1
8033,1
8034,10
8035,17
8036,17
8037,9
8038,1
8039,-1
8040,5
8041,14
8042,19
8043,13
8044,4
8045,-1
8046,1
8047,11
8048,18
8049,17
8050,9
8051,2
8052,-1
8053,6
8054,15
8055,18
8056,13
8057,5
8058,-2
8059,2
8060,10
8061,18
8062,17
8063,9
8064,0
8065,0
8066,7
8067,16
8068,18
8069,13
8070,4
8071,-1
8072,2
8073,10
8074,17
8075,16
8076,9
8077,1
8078,-1
8079,6
8080,14
8081,19
8082,13
8083,4
8084,-1
8085,1
8086,11
8087,17
8088,17
8089,7
8090,0
8091,0
8092,5
8093,14
8094,18
8095,14
8096,4
8097,-1
8098,1
8099,11
8100,18
8101,17
8102,9
8103,0
8104,-2
8105,6
8106,15
8107,18
8108,14
8109,4
8110,-1
8111,1
8112,11
8113,17
8114,16
8115,8
8116,1
8117,-1
8118,5
8119,15
8120,19
8121,14
8122,4
8123,-1
8124,2
8125,10
8126,18
8127,16
8128,8
8129,1
8130,0
8131,5
8132,15
8133,18
8134,13
8135,4
8136,-1
8137,1
8138,11
8139,17
8140,16
8141,9
8142,0
8143,0
8144,6
8145,15
8146,18
8147,13
8148,5
8149,0
8150,2
8151,10
8152,18
8153,17
8154,8
8155,0
8156,0
8157,6
8158,15
8159,18
8160,14
8161,4
8162,-1
8163,2
8164,11
8165,17
8166,15
8167,9
8168,1
8169,-1
8170,7
8171,15
8172,19
8173,13
8174,3
8175,-2
8176,2
8177,10
8178,17
8179,17
8180,8
8181,1
8182,-1
8183,6
8184,15
8185,18
8186,13
8187,4
8188,-1
8189,2
8190,10
8191,16
