#idx,value
2754,44
2755,41
2756,10
2757,-23
2758,-29
2759,-3
2760,33
2761,47
2762,28
2763,-8
2764,-30
2765,-20
2766,15
2767,45
2768,42
2769,10
2770,-24
2771,-29
2772,-2
2773,34
2774,47
2775,28
2776,-8
2777,-32
2778,-19
2779,16
2780,44
2781,41
2782,10
2783,-24
2784,-29
2785,-2
2786,33
2787,47
2788,27
2789,-9
2790,-30
2791,-19
2792,16
2793,44
2794,41
2795,10
2796,-24
2797,-29
2798,-2
2799,33
2800,46
2801,27
2802,-8
2803,-31
2804,-18
2805,17
2806,44
2807,41
2808,9
2809,-24
2810,-29
2811,-1
2812,33
2813,47
2814,27
2815,-9
2816,-31
2817,-18
2818,16
2819,45
2820,42
2821,9
2822,-23
2823,-28
2824,-2
2825,34
2826,48
2827,27
2828,-9
2829,-30
2830,-18
2831,17
2832,45
2833,41
2834,9
2835,-23
2836,-29
2837,-2
2838,34
2839,47
2840,27
2841,-10
2842,-31
2843,-18
2844,17
2845,45
2846,40
2847,9
2848,-24
2849,-28
2850,-1
2851,33
2852,47
2853,27
2854,-10
2855,-30
2856,-19
2857,17
2858,44
2859,40
2860,8
2861,-23
2862,-28
2863,-2
2864,34
2865,47
2866,26
2867,-10
2868,-31
2869,-18
2870,17
2871,44
2872,41
2873,8
2874,-24
2875,-29
2876,-2
2877,33
2878,47
2879,27
2880,-10
2881,-31
2882,-18
2883,17
2884,45
2885,41
2886,8
2887,-24
2888,-29
2889,-2
2890,34
2891,48
2892,26
2893,-11
2894,-32
2895,-17
2896,17
2897,44
2898,40
2899,7
2900,-25
2901,-28
2902,-1
2903,34
2904,47
2905,26
2906,-10
2907,-31
2908,-18
2909,18
2910,46
2911,40
2912,7
2913,-24
2914,-28
2915,0
2916,35
2917,46
2918,26
2919,-11
2920,-31
2921,-17
2922,18
2923,44
2924,40
2925,8
2926,-25
2927,-28
2928,-1
2929,35
2930,47
2931,26
2932,-11
2933,-30
2934,-18
2935,18
2936,45
2937,40
2938,6
2939,-24
2940,-29
2941,-1
2942,34
2943,47
2944,25
2945,-12
2946,-31
2947,-17
2948,18
2949,45
2950,39
2951,6
2952,-25
2953,-28
2954,0
2955,36
2956,48
2957,26
2958,-11
2959,-31
2960,-18
2961,18
2962,45
2963,39
2964,7
2965,-24
2966,-28
2967,0
2968,36
2969,46
2970,25
2971,-10
2972,-31
2973,-16
2974,20
2975,45
2976,40
2977,6
2978,-24
2979,-28
2980,0
2981,35
2982,46
2983,25
2984,-12
2985,-31
2986,-17
2987,19
2988,45
2989,40
2990,6
2991,-25
2992,-28
2993,1
2994,36
2995,46
2996,25
2997,-11
2998,-31
2999,-16
3000,19
3001,46
3002,39
3003,6
3004,-25
3005,-28
3006,1
3007,36
3008,47
3009,25
3010,-10
3011,-31
3012,-16
3013,20
3014,46
3015,40
3016,6
3017,-25
3018,-27
3019,2
3020,36
3021,47
3022,24
3023,-12
3024,-31
3025,-17
3026,20
3027,45
3028,40
3029,6
3030,-26
3031,-27
3032,1
3033,36
3034,47
3035,24
3036,-12
3037,-31
3038,-17
3039,20
3040,45
3041,39
3042,6
3043,-25
3044,-28
3045,1
3046,36
3047,48
3048,24
3049,-12
3050,-30
3051,-17
3052,20
3053,45
3054,40
3055,6
3056,-25
3057,-26
3058,1
3059,36
3060,46
3061,25
3062,-12
3063,-31
3064,-14
3065,21
3066,45
3067,38
3068,5
3069,-26
3070,-28
3071,2
3072,35
3073,46
3074,24
3075,-12
3076,-31
3077,-16
3078,21
3079,45
3080,38
3081,5
3082,-26
3083,-28
3084,2
3085,37
3086,47
3087,23
3088,-13
3089,-31
3090,-15
3091,20
3092,45
3093,38
3094,5
3095,-25
3096,-27
3097,2
3098,35
3099,46
3100,24
3101,-12
3102,-31
3103,-14
3104,21
3105,45
3106,38
3107,4
3108,-26
3109,-27
3110,1
3111,36
3112,46
3113,24
3114,-13
3115,-31
3116,-16
3117,21
3118,46
3119,38
3120,5
3121,-26
3122,-28
3123,2
3124,38
3125,47
3126,23
3127,-13
3128,-31
3129,-15
3130,21
3131,47
3132,38
3133,4
3134,-27
3135,-27
3136,4
3137,37
3138,46
3139,23
3140,-14
3141,-30
3142,-14
3143,21
3144,46
3145,38
3146,4
3147,-26
3148,-26
3149,3
3150,37
3151,46
3152,22
3153,-14
3154,-32
3155,-14
3156,21
3157,47
3158,38
3159,4
3160,-26
3161,-27
3162,3
3163,37
3164,47
3165,23
3166,-13
3167,-31
3168,-14
3169,23
3170,46
3171,38
3172,4
3173,-26
3174,-27
3175,3
3176,38
3177,46
3178,22
3179,-13
3180,-31
3181,-14
3182,21
3183,47
3184,38
3185,4
3186,-27
3187,-26
3188,3
3189,38
3190,46
3191,23
3192,-14
3193,-31
3194,-14
3195,22
3196,45
3197,38
3198,4
3199,-26
3200,-27
3201,2
3202,38
3203,46
3204,22
3205,-14
3206,-31
3207,-14
3208,23
3209,47
3210,37
3211,3
3212,-27
3213,-26
3214,3
3215,38
3216,47
3217,21
3218,-15
3219,-31
3220,-15
3221,22
3222,46
3223,37
3224,4
3225,-26
3226,-26
3227,4
3228,38
3229,47
3230,21
3231,-13
3232,-31
3233,-13
3234,23
3235,47
3236,38
3237,2
3238,-27
3239,-27
3240,3
3241,38
3242,45
3243,22
3244,-15
3245,-31
3246,-14
3247,23
3248,46
3249,37
3250,2
3251,-27
3252,-26
3253,4
3254,39
3255,46
3256,20
3257,-15
3258,-30
3259,-13
3260,23
3261,47
3262,38
3263,2
3264,-27
3265,-26
3266,5
3267,37
3268,47
3269,20
3270,-14
3271,-31
3272,-13
3273,24
3274,46
3275,37
3276,2
3277,-26
3278,-25
3279,6
3280,39
3281,46
3282,21
3283,-15
3284,-31
3285,-12
3286,23
3287,47
3288,36
3289,2
3290,-27
3291,-26
3292,5
3293,39
3294,46
3295,21
3296,-16
3297,-31
3298,-13
3299,24
3300,47
3301,36
3302,2
3303,-28
3304,-25
3305,5
3306,39
3307,46
3308,20
3309,-15
3310,-31
3311,-13
3312,24
3313,47
3314,36
3315,1
3316,-27
3317,-25
3318,5
3319,38
3320,47
3321,21
3322,-16
3323,-31
3324,-12
3325,24
3326,47
3327,36
3328,2
3329,-28
3330,-27
3331,6
3332,38
3333,46
3334,19
3335,-16
3336,-31
3337,-11
3338,24
3339,47
3340,37
3341,1
3342,-28
3343,-26
3344,5
3345,40
3346,47
3347,20
3348,-15
3349,-32
3350,-12
3351,24
3352,47
3353,36
3354,1
3355,-28
3356,-25
3357,5
3358,38
3359,46
3360,20
3361,-16
3362,-30
3363,-13
3364,24
3365,47
3366,36
3367,1
3368,-28
3369,-26
3370,6
3371,38
3372,46
3373,19
3374,-16
3375,-32
3376,-11
3377,25
3378,47
3379,35
3380,0
3381,-28
3382,-26
3383,6
3384,39
3385,46
3386,19
3387,-16
3388,-31
3389,-11
3390,25
3391,47
3392,36
3393,-1
3394,-28
3395,-24
3396,7
3397,40
3398,46
3399,19
3400,-16
3401,-31
3402,-11
3403,25
3404,47
3405,35
3406,1
3407,-28
3408,-25
3409,7
3410,39
3411,46
3412,19
3413,-17
3414,-31
3415,-11
3416,25
3417,48
3418,36
3419,0
3420,-28
3421,-24
3422,7
3423,40
3424,45
3425,19
3426,-17
3427,-31
3428,-10
3429,25
3430,48
3431,35
3432,0
3433,-28
3434,-24
3435,7
3436,39
3437,45
3438,18
3439,-17
3440,-32
3441,-11
3442,26
3443,47
3444,36
3445,0
3446,-28
3447,-25
3448,7
3449,39
3450,45
3451,19
3452,-17
3453,-31
3454,-10
3455,26
3456,47
3457,36
3458,0
3459,-29
3460,-24
3461,8
3462,39
3463,45
3464,18
3465,-17
3466,-31
3467,-11
3468,26
3469,47
3470,34
3471,0
3472,-28
3473,-24
3474,8
3475,40
3476,46
3477,18
3478,-17
3479,-31
3480,-11
3481,26
3482,47
3483,35
3484,0
3485,-29
3486,-23
3487,8
3488,40
3489,45
3490,18
3491,-17
3492,-31
3493,-11
3494,26
3495,47
3496,35
3497,-1
3498,-28
3499,-24
3500,8
3501,39
3502,46
3503,17
3504,-18
3505,-31
3506,-9
3507,26
3508,47
3509,34
3510,-1
3511,-30
3512,-25
3513,7
3514,41
3515,45
3516,17
3517,-18
3518,-31
3519,-9
3520,26
3521,47
3522,34
3523,0
3524,-29
3525,-24
3526,8
3527,40
3528,45
3529,17
3530,-18
3531,-30
3532,-10
3533,26
3534,48
3535,34
3536,-1
3537,-30
3538,-24
3539,9
3540,40
3541,44
3542,17
3543,-18
3544,-30
3545,-10
3546,26
3547,47
3548,34
3549,-2
3550,-28
3551,-24
3552,9
3553,40
3554,44
3555,17
3556,-18
3557,-30
3558,-8
3559,27
3560,47
3561,33
3562,-2
3563,-29
3564,-24
3565,8
3566,40
3567,44
3568,17
3569,-18
3570,-31
3571,-9
3572,27
3573,48
3574,34
3575,-2
3576,-29
3577,-24
3578,9
3579,41
3580,44
3581,16
3582,-19
3583,-31
3584,-8
3585,27
3586,47
3587,34
3588,-2
3589,-29
3590,-24
3591,10
3592,41
3593,44
3594,16
3595,-19
3596,-31
3597,-9
3598,27
3599,48
3600,33
3601,-2
3602,-28
3603,-23
3604,10
3605,42
3606,44
3607,16
3608,-20
3609,-30
3610,-9
3611,27
3612,46
3613,34
3614,-2
3615,-29
3616,-23
3617,10
3618,41
3619,45
3620,15
3621,-19
3622,-31
3623,-8
3624,28
3625,47
3626,33
3627,-3
3628,-29
3629,-23
3630,9
3631,41
3632,44
3633,15
3634,-19
3635,-31
3636,-8
3637,28
3638,48
3639,33
3640,-3
3641,-29
3642,-23
3643,10
3644,42
3645,43
3646,16
3647,-19
3648,-30
3649,-8
3650,28
3651,47
3652,33
3653,-4
3654,-29
3655,-23
3656,11
3657,42
3658,44
3659,16
3660,-20
3661,-30
3662,-8
3663,28
3664,48
3665,32
3666,-3
3667,-30
3668,-23
3669,10
3670,41
3671,44
3672,15
3673,-19
3674,-30
3675,-8
3676,29
3677,47
3678,32
3679,-3
3680,-29
3681,-22
3682,11
3683,41
3684,43
3685,16
3686,-20
3687,-30
3688,-7
3689,29
3690,48
3691,32
3692,-3
3693,-29
3694,-23
3695,11
3696,42
3697,45
3698,15
3699,-21
3700,-30
3701,-8
3702,28
3703,47
3704,31
3705,-3
3706,-30
3707,-22
3708,11
3709,42
3710,44
3711,14
3712,-21
3713,-30
3714,-7
3715,29
3716,47
3717,32
3718,-4
3719,-29
3720,-22
3721,12
3722,42
3723,44
3724,14
3725,-20
3726,-30
3727,-6
3728,30
3729,47
3730,32
3731,-3
3732,-29
3733,-22
3734,11
3735,43
3736,43
3737,14
3738,-20
3739,-31
3740,-7
3741,30
3742,47
3743,31
3744,-5
3745,-31
3746,-22
3747,11
3748,42
3749,44
3750,14
3751,-20
3752,-31
3753,-7
3754,30
3755,47
3756,32
3757,-4
3758,-29
3759,-22
3760,11
3761,44
3762,43
3763,13
3764,-21
3765,-30
3766,-7
3767,30
3768,48
3769,31
3770,-5
3771,-30
3772,-22
3773,12
3774,42
3775,43
3776,12
3777,-20
3778,-30
3779,-6
3780,29
3781,47
3782,31
3783,-5
3784,-30
3785,-21
3786,12
3787,42
3788,42
3789,14
3790,-21
3791,-30
3792,-6
3793,30
3794,47
3795,30
3796,-5
3797,-30
3798,-22
3799,12
3800,43
3801,44
3802,14
3803,-22
3804,-30
3805,-5
3806,31
3807,47
3808,30
3809,-5
3810,-29
3811,-22
3812,14
3813,43
3814,44
3815,13
3816,-21
3817,-30
3818,-6
3819,30
3820,47
3821,31
3822,-6
3823,-29
3824,-22
3825,13
3826,44
3827,42
3828,12
3829,-22
3830,-29
3831,-6
3832,30
3833,47
3834,31
3835,-5
3836,-30
3837,-21
3838,12
3839,43
3840,42
3841,13
3842,-22
3843,-30
3844,-6
3845,31
3846,47
3847,31
3848,-5
3849,-30
3850,-21
3851,13
3852,43
3853,43
3854,12
3855,-21
3856,-30
3857,-5
3858,31
3859,48
3860,30
3861,-7
3862,-30
3863,-20
3864,14
3865,43
3866,42
3867,12
3868,-22
3869,-29
3870,-5
3871,32
3872,47
3873,31
3874,-6
3875,-30
3876,-22
3877,14
3878,43
3879,42
3880,12
3881,-22
3882,-30
3883,-4
3884,31
3885,47
3886,29
3887,-6
3888,-30
3889,-20
3890,14
3891,42
3892,43
3893,12
3894,-21
3895,-30
3896,-5
3897,31
3898,47
3899,29
3900,-7
3901,-31
3902,-20
3903,14
3904,43
3905,42
3906,12
3907,-21
3908,-30
3909,-4
3910,31
3911,47
3912,29
3913,-7
3914,-30
3915,-20
3916,15
3917,43
3918,43
3919,12
3920,-22
3921,-30
3922,-5
3923,31
3924,47
3925,29
3926,-7
3927,-31
3928,-21
3929,14
3930,43
3931,43
3932,11
3933,-22
3934,-30
3935,-4
3936,32
3937,47
3938,29
3939,-6
3940,-30
3941,-20
3942,15
3943,44
3944,42
3945,11
3946,-23
3947,-29
3948,-3
3949,32
3950,48
3951,29
3952,-7
3953,-30
3954,-20
3955,15
3956,44
3957,43
3958,11
3959,-22
3960,-30
3961,-3
3962,32
3963,47
3964,29
3965,-8
3966,-30
3967,-20
3968,16
3969,44
3970,41
3971,11
3972,-22
3973,-30
3974,-4
3975,33
3976,48
3977,29
3978,-8
3979,-30
3980,-20
3981,15
3982,44
3983,42
3984,10
3985,-23
3986,-29
3987,-4
3988,33
3989,47
3990,29
3991,-8
3992,-31
3993,-20
3994,15
3995,44
3996,41
3997,10
3998,-23
3999,-30
4000,-3
4001,33
4002,47
4003,27
4004,-7
4005,-31
4006,-19
4007,16
4008,43
4009,41
4010,11
4011,-23
4012,-29
4013,-3
4014,33
4015,47
4016,28
4017,-8
4018,-31
4019,-19
4020,17
4021,44
4022,42
4023,11
4024,-23
4025,-30
4026,-3
4027,33
4028,47
4029,28
4030,-9
4031,-31
4032,-20
4033,16
4034,43
4035,43
4036,10
4037,-23
4038,-29
4039,-3
4040,33
4041,47
4042,28
4043,-8
4044,-31
4045,-19
4046,15
4047,45
4048,41
4049,10
4050,-23
4051,-29
4052,-2
4053,34
4054,47
4055,28
4056,-8
4057,-30
4058,-19
4059,17
4060,45
4061,40
4062,10
4063,-23
4064,-29
4065,-2
4066,34
4067,48
4068,27
4069,-9
4070,-31
4071,-19
4072,17
4073,45
4074,42
4075,9
4076,-23
4077,-28
4078,-2
4079,33
4080,48
4081,28
4082,-9
4083,-31
4084,-18
4085,16
4086,43
4087,40
4088,9
4089,-23
4090,-28
4091,-2
4092,34
4093,47
4094,26
4095,-9
4096,-31
4097,-18
4098,16
4099,45
4100,41
4101,9
4102,-24
4103,-29
4104,-2
4105,33
4106,47
4107,27
4108,-10
4109,-30
4110,-18
4111,18
4112,44
4113,40
4114,8
4115,-25
4116,-29
4117,-2
4118,34
4119,47
4120,27
4121,-9
4122,-31
4123,-17
4124,18
4125,45
4126,40
4127,8
4128,-24
4129,-28
4130,-1
4131,34
4132,47
4133,27
4134,-10
4135,-32
4136,-18
4137,18
4138,45
4139,40
4140,9
4141,-25
4142,-29
4143,-1
4144,35
4145,47
4146,26
4147,-10
4148,-30
4149,-17
4150,18
4151,45
4152,41
4153,8
4154,-24
4155,-29
4156,-2
4157,35
4158,47
4159,26
4160,-11
4161,-32
4162,-17
4163,18
4164,45
4165,40
4166,7
4167,-24
4168,-28
4169,-1
4170,34
4171,47
4172,26
4173,-10
4174,-31
4175,-18
4176,18
4177,45
4178,40
4179,7
4180,-25
4181,-29
4182,0
4183,35
4184,47
4185,26
4186,-11
4187,-31
4188,-17
4189,19
4190,45
4191,40
4192,7
4193,-25
4194,-28
4195,0
4196,34
4197,47
4198,26
4199,-12
4200,-31
4201,-17
4202,19
4203,46
4204,40
4205,7
4206,-25
4207,-29
4208,0
4209,35
4210,46
4211,25
4212,-11
4213,-31
4214,-17
4215,18
4216,46
4217,41
4218,7
4219,-24
4220,-28
4221,-2
4222,34
4223,48
4224,25
4225,-11
4226,-31
4227,-17
4228,19
4229,46
4230,40
4231,8
4232,-24
4233,-27
4234,0
4235,35
4236,47
4237,26
4238,-11
4239,-31
4240,-17
4241,19
4242,45
4243,39
4244,6
4245,-25
4246,-29
4247,1
4248,35
4249,47
4250,25
4251,-12
4252,-32
4253,-17
4254,19
4255,47
4256,39
4257,6
4258,-24
4259,-28
4260,1
4261,35
4262,47
4263,25
4264,-11
4265,-31
4266,-16
4267,20
4268,46
4269,40
4270,6
4271,-25
4272,-28
4273,1
4274,36
4275,47
4276,25
4277,-12
4278,-31
4279,-18
4280,19
4281,46
4282,40
4283,6
4284,-25
4285,-27
4286,1
4287,35
4288,47
4289,24
4290,-11
4291,-32
4292,-17
4293,20
4294,45
4295,40
4296,6
4297,-26
4298,-28
4299,1
4300,35
4301,47
4302,24
4303,-12
4304,-31
4305,-16
4306,20
4307,46
4308,39
4309,5
4310,-25
4311,-27
4312,1
4313,35
4314,47
4315,25
4316,-12
4317,-31
4318,-15
4319,20
4320,46
4321,39
4322,6
4323,-26
4324,-26
4325,1
4326,36
4327,48
4328,24
4329,-12
4330,-30
4331,-15
4332,21
4333,46
4334,39
4335,4
4336,-26
4337,-27
4338,1
4339,37
4340,46
4341,23
4342,-12
4343,-30
4344,-15
4345,20
4346,46
4347,38
4348,5
4349,-26
4350,-27
4351,2
4352,37
4353,47
4354,24
4355,-13
4356,-32
4357,-15
4358,20
4359,46
4360,38
4361,4
4362,-26
4363,-27
4364,2
4365,37
4366,46
4367,24
4368,-14
4369,-32
4370,-15
4371,22
4372,46
4373,38
4374,5
4375,-26
4376,-28
4377,1
4378,37
4379,46
4380,23
4381,-14
4382,-31
4383,-16
4384,21
4385,45
4386,38
4387,5
4388,-26
4389,-27
4390,2
4391,36
4392,47
4393,23
4394,-14
4395,-31
4396,-15
4397,22
4398,45
4399,38
4400,3
4401,-26
4402,-26
4403,3
4404,36
4405,46
4406,23
4407,-13
4408,-31
4409,-14
4410,21
4411,46
4412,39
4413,4
4414,-26
4415,-27
4416,2
4417,37
4418,47
4419,23
4420,-13
4421,-31
4422,-15
4423,22
4424,46
4425,37
4426,4
4427,-26
4428,-27
4429,3
4430,38
4431,47
4432,22
4433,-13
4434,-32
4435,-15
4436,21
4437,46
4438,37
4439,3
4440,-26
4441,-27
4442,3
4443,38
4444,46
4445,23
4446,-14
4447,-31
4448,-14
4449,21
4450,46
4451,37
4452,3
4453,-27
4454,-26
4455,3
4456,38
4457,46
4458,23
4459,-14
4460,-31
4461,-14
4462,22
4463,45
4464,37
4465,2
4466,-25
4467,-26
4468,5
4469,37
4470,46
4471,21
4472,-14
4473,-31
4474,-15
4475,23
4476,46
4477,38
4478,4
4479,-28
4480,-27
4481,4
4482,38
4483,47
4484,22
4485,-14
4486,-32
4487,-14
4488,22
4489,46
4490,38
4491,3
4492,-27
4493,-26
4494,4
4495,38
4496,45
4497,22
4498,-15
4499,-31
4500,-14
4501,22
4502,46
4503,37
4504,3
4505,-27
4506,-27
4507,4
4508,38
4509,47
4510,20
4511,-15
4512,-32
4513,-14
4514,23
4515,46
4516,37
4517,2
4518,-28
4519,-26
4520,4
4521,39
4522,47
4523,21
4524,-15
4525,-31
4526,-14
4527,21
4528,46
4529,36
4530,3
4531,-27
4532,-26
4533,5
4534,39
4535,46
4536,21
4537,-15
4538,-33
4539,-14
4540,23
4541,46
4542,37
4543,2
4544,-27
4545,-25
4546,4
4547,39
4548,46
4549,20
4550,-15
4551,-31
4552,-12
4553,24
4554,46
4555,37
4556,1
4557,-28
4558,-25
4559,5
4560,38
4561,46
4562,20
4563,-15
4564,-31
4565,-13
4566,23
4567,47
4568,37
4569,2
4570,-28
4571,-26
4572,4
4573,39
4574,45
4575,21
4576,-16
4577,-31
4578,-13
4579,24
4580,46
4581,35
4582,2
4583,-27
4584,-26
4585,5
4586,40
4587,46
4588,21
4589,-14
4590,-30
4591,-12
4592,24
4593,46
4594,36
4595,2
4596,-27
4597,-25
4598,5
4599,38
4600,46
4601,20
4602,-16
4603,-30
4604,-13
4605,24
4606,47
4607,36
4608,1
4609,-28
4610,-25
4611,6
4612,39
4613,45
4614,20
4615,-16
4616,-31
4617,-12
4618,25
4619,46
4620,36
4621,1
4622,-28
4623,-25
4624,6
4625,38
4626,46
4627,20
4628,-16
4629,-31
4630,-12
4631,25
4632,47
4633,36
4634,0
4635,-28
4636,-24
4637,6
4638,40
4639,46
4640,19
4641,-16
4642,-30
4643,-12
4644,25
4645,48
4646,35
4647,2
4648,-27
4649,-25
4650,6
4651,39
4652,45
4653,20
4654,-17
4655,-30
4656,-12
4657,24
4658,47
4659,36
4660,1
4661,-29
4662,-24
4663,6
4664,39
4665,46
4666,20
4667,-17
4668,-30
4669,-11
4670,25
4671,47
4672,36
4673,0
4674,-28
4675,-24
4676,7
4677,39
4678,46
4679,19
4680,-17
4681,-31
4682,-10
4683,25
4684,47
4685,35
4686,0
4687,-28
4688,-25
4689,8
4690,41
4691,46
4692,18
4693,-17
4694,-31
4695,-11
4696,25
4697,47
4698,36
4699,0
4700,-27
4701,-24
4702,7
4703,40
4704,45
4705,18
4706,-17
4707,-31
4708,-11
4709,25
4710,47
4711,36
4712,-1
4713,-28
4714,-25
4715,7
4716,40
4717,45
4718,19
4719,-17
4720,-31
4721,-10
4722,25
4723,47
4724,35
4725,-2
4726,-28
4727,-25
4728,8
4729,40
4730,45
4731,18
4732,-18
4733,-30
4734,-11
4735,25
4736,46
4737,34
4738,-1
4739,-29
4740,-24
4741,7
4742,41
4743,45
4744,18
4745,-18
4746,-30
4747,-9
4748,26
4749,47
4750,34
4751,-2
4752,-29
4753,-24
4754,8
4755,40
4756,44
4757,18
4758,-18
4759,-31
4760,-10
4761,27
4762,46
4763,34
4764,-2
4765,-28
4766,-25
4767,9
4768,40
4769,45
4770,18
4771,-18
4772,-31
4773,-10
4774,28
4775,48
4776,33
4777,-1
4778,-28
4779,-24
4780,9
4781,40
4782,45
4783,17
4784,-17
4785,-31
4786,-10
4787,25
4788,47
4789,33
4790,-2
4791,-29
4792,-23
4793,9
4794,41
4795,45
4796,17
4797,-18
4798,-32
4799,-10
4800,27
4801,47
4802,34
4803,-1
4804,-29
4805,-23
4806,8
4807,41
4808,44
4809,17
4810,-17
4811,-31
4812,-10
4813,26
4814,47
4815,33
4816,-2
4817,-29
4818,-23
4819,9
4820,41
4821,45
4822,17
4823,-18
4824,-31
4825,-9
4826,27
4827,47
4828,34
4829,-1
4830,-29
4831,-24
4832,9
4833,41
4834,45
4835,17
4836,-18
4837,-30
4838,-10
4839,27
4840,47
4841,33
4842,-1
4843,-29
4844,-24
4845,9
4846,41
4847,45
4848,16
4849,-18
4850,-31
4851,-9
4852,28
4853,47
4854,33
4855,-2
4856,-28
4857,-23
4858,9
4859,41
4860,45
4861,16
4862,-19
4863,-31
4864,-9
4865,27
4866,47
4867,33
4868,-3
4869,-29
4870,-23
4871,10
4872,41
4873,44
4874,16
4875,-20
4876,-30
4877,-10
4878,27
4879,48
4880,33
4881,-3
4882,-30
4883,-23
4884,11
4885,41
4886,44
4887,15
4888,-19
4889,-32
4890,-9
4891,28
4892,47
4893,33
4894,-3
4895,-29
4896,-23
4897,10
4898,40
4899,45
4900,15
4901,-19
4902,-30
4903,-8
4904,28
4905,47
4906,33
4907,-3
4908,-29
4909,-24
4910,10
4911,41
4912,45
4913,16
4914,-19
4915,-30
4916,-8
4917,27
4918,48
4919,33
4920,-3
4921,-29
4922,-22
4923,10
4924,41
4925,44
4926,15
4927,-20
4928,-30
4929,-8
4930,28
4931,48
4932,33
4933,-3
4934,-29
4935,-23
4936,10
4937,41
4938,43
4939,15
4940,-21
4941,-30
4942,-7
4943,29
4944,48
4945,32
4946,-4
4947,-29
4948,-23
4949,11
4950,41
4951,44
4952,15
4953,-20
4954,-31
4955,-8
4956,29
4957,47
4958,31
4959,-4
4960,-30
4961,-22
4962,12
4963,42
4964,43
4965,14
4966,-19
4967,-31
4968,-7
4969,29
4970,47
4971,32
4972,-4
4973,-30
4974,-23
4975,11
4976,42
4977,43
4978,15
4979,-20
4980,-30
4981,-8
4982,29
4983,47
4984,32
4985,-4
4986,-29
4987,-22
4988,12
4989,42
4990,44
4991,14
4992,-20
4993,-30
4994,-7
4995,30
4996,47
4997,32
4998,-4
4999,-29
5000,-22
5001,12
5002,42
5003,44
5004,15
5005,-20
5006,-30
5007,-7
5008,29
5009,47
5010,31
5011,-4
5012,-29
5013,-22
5014,11
5015,42
5016,43
5017,15
5018,-20
5019,-30
5020,-7
5021,29
5022,48
5023,31
5024,-5
5025,-29
5026,-22
5027,12
5028,42
5029,43
5030,14
5031,-21
5032,-31
5033,-7
5034,30
5035,47
5036,31
5037,-5
5038,-30
5039,-22
5040,12
5041,43
5042,43
5043,14
5044,-20
5045,-30
5046,-6
5047,30
5048,48
5049,30
5050,-5
5051,-30
5052,-22
5053,13
5054,42
5055,43
5056,14
5057,-21
5058,-30
5059,-6
5060,30
5061,48
5062,31
5063,-5
5064,-30
5065,-22
5066,13
5067,42
5068,43
5069,13
5070,-21
5071,-30
5072,-6
5073,30
5074,48
5075,32
5076,-5
5077,-31
5078,-21
5079,12
5080,42
5081,42
5082,13
5083,-21
5084,-30
5085,-5
5086,30
5087,47
5088,31
5089,-5
5090,-29
5091,-22
5092,12
5093,44
5094,43
5095,13
5096,-21
5097,-30
5098,-6
5099,30
5100,48
5101,30
5102,-6
5103,-30
5104,-21
5105,13
5106,43
5107,42
5108,12
5109,-22
5110,-30
5111,-7
5112,32
5113,47
5114,30
5115,-6
5116,-31
5117,-21
5118,13
5119,43
5120,42
5121,13
5122,-22
5123,-30
5124,-6
5125,31
5126,48
5127,30
5128,-6
5129,-30
5130,-21
5131,14
5132,43
5133,43
5134,13
5135,-22
5136,-31
5137,-5
5138,31
5139,46
5140,29
5141,-6
5142,-31
5143,-21
5144,13
5145,44
5146,43
5147,12
5148,-22
5149,-30
5150,-5
5151,31
5152,48
5153,29
5154,-6
5155,-30
5156,-21
5157,14
5158,43
5159,42
5160,12
5161,-22
5162,-30
5163,-5
5164,31
5165,47
5166,29
5167,-7
5168,-31
5169,-20
5170,14
5171,44
5172,43
5173,11
5174,-22
5175,-30
5176,-5
5177,31
5178,47
5179,29
5180,-7
5181,-31
5182,-20
5183,13
5184,43
5185,43
5186,12
5187,-22
5188,-30
5189,-4
5190,31
5191,47
5192,30
5193,-8
5194,-31
5195,-19
5196,15
5197,43
5198,42
5199,11
5200,-22
5201,-30
5202,-4
5203,31
5204,46
5205,29
5206,-8
5207,-31
5208,-20
5209,15
5210,44
5211,42
5212,11
5213,-23
5214,-30
5215,-4
5216,31
5217,47
5218,28
5219,-7
5220,-30
5221,-20
5222,14
5223,43
5224,42
5225,11
5226,-22
5227,-30
5228,-4
5229,32
5230,47
5231,29
5232,-8
5233,-32
5234,-20
5235,15
5236,44
5237,42
5238,11
5239,-23
5240,-30
5241,-5
5242,31
5243,48
5244,29
5245,-8
5246,-30
5247,-19
5248,16
5249,44
5250,42
5251,10
5252,-22
5253,-30
5254,-4
5255,32
5256,48
5257,28
5258,-9
5259,-31
5260,-20
5261,14
5262,43
5263,42
5264,11
5265,-23
5266,-30
5267,-3
5268,32
5269,47
5270,28
5271,-8
5272,-31
5273,-21
5274,15
5275,44
5276,42
5277,10
5278,-23
5279,-29
5280,-3
5281,32
5282,48
5283,29
5284,-9
5285,-31
5286,-19
5287,16
5288,44
5289,41
5290,10
5291,-23
5292,-29
5293,-3
5294,33
5295,47
5296,28
5297,-8
5298,-31
5299,-19
5300,16
5301,44
5302,42
5303,9
5304,-23
5305,-28
5306,-3
5307,34
5308,47
5309,28
5310,-9
5311,-31
5312,-20
5313,16
5314,44
5315,41
5316,10
5317,-24
5318,-29
5319,-3
5320,33
5321,47
5322,26
5323,-9
5324,-31
5325,-18
5326,16
5327,43
5328,42
5329,10
5330,-23
